date,date_id,year,month,day
2024-08-25 12:07:31.944000-06:00,989,2024,8,25
2024-08-25 15:26:31.944000-06:00,990,2024,8,25
2024-08-25 15:42:52.364000-06:00,991,2024,8,25
2024-08-25 21:16:12.910000-06:00,992,2024,8,25
2024-08-25 22:29:23.179000-06:00,993,2024,8,25
2024-08-26 00:54:23.179000-06:00,994,2024,8,26
2024-08-26 00:55:12.910000-06:00,995,2024,8,26
2024-08-26 05:46:29.124000-06:00,996,2024,8,26
2024-08-26 09:25:00.771000-06:00,997,2024,8,26
2024-08-26 10:52:00.771000-06:00,998,2024,8,26
2024-08-26 10:59:00.072000-06:00,999,2024,8,26
2024-08-26 11:33:29.124000-06:00,1000,2024,8,26
2024-08-26 11:38:37.951000-06:00,1001,2024,8,26
2024-08-26 15:42:00.072000-06:00,1002,2024,8,26
2024-08-26 17:19:54.621000-06:00,1003,2024,8,26
2024-08-26 19:52:11.068000-06:00,1004,2024,8,26
2024-08-26 21:05:37.951000-06:00,1005,2024,8,26
2024-08-26 22:01:31.673000-06:00,1006,2024,8,26
2024-08-26 22:27:11.068000-06:00,1007,2024,8,26
2024-08-27 00:44:31.673000-06:00,1008,2024,8,27
2024-08-27 01:48:54.621000-06:00,1009,2024,8,27
2024-08-27 07:02:48.408000-06:00,1010,2024,8,27
2024-08-27 07:07:22.507000-06:00,1011,2024,8,27
2024-08-27 07:45:48.408000-06:00,1012,2024,8,27
2024-08-27 11:56:22.507000-06:00,1013,2024,8,27
2024-08-27 21:58:42.176000-06:00,1014,2024,8,27
2024-08-28 00:00:00-06:00,1015,2024,8,28
2024-08-28 05:42:42.176000-06:00,1016,2024,8,28
2024-08-28 07:58:09.624000-06:00,1017,2024,8,28
2024-08-28 12:47:09.624000-06:00,1018,2024,8,28
2024-08-28 18:17:46.799000-06:00,1019,2024,8,28
2024-08-28 20:04:33.753000-06:00,1020,2024,8,28
2024-08-29 01:17:46.799000-06:00,1021,2024,8,29
2024-08-29 01:45:33.753000-06:00,1022,2024,8,29
2024-08-29 06:41:32.230000-06:00,1023,2024,8,29
2024-08-29 07:48:32.230000-06:00,1024,2024,8,29
2024-08-29 21:55:28.080000-06:00,1025,2024,8,29
2024-08-30 02:20:34.589000-06:00,1026,2024,8,30
2024-08-30 03:09:03.558000-06:00,1027,2024,8,30
2024-08-30 04:35:34.589000-06:00,1028,2024,8,30
2024-08-30 05:23:28.080000-06:00,1029,2024,8,30
2024-08-30 06:10:03.558000-06:00,1030,2024,8,30
2024-08-30 08:01:38.689000-06:00,1031,2024,8,30
2024-08-30 12:35:00.552000-06:00,1032,2024,8,30
2024-08-30 13:01:38.689000-06:00,1033,2024,8,30
2024-08-30 14:10:00.552000-06:00,1034,2024,8,30
2024-08-30 21:18:13.581000-06:00,1035,2024,8,30
2024-08-30 21:54:13.581000-06:00,1036,2024,8,30
2024-08-31 01:54:26.083000-06:00,1037,2024,8,31
2024-08-31 09:33:26.083000-06:00,1038,2024,8,31
2024-08-31 10:37:51.179000-06:00,1039,2024,8,31
2024-08-31 13:30:51.179000-06:00,1040,2024,8,31
2024-08-31 14:50:48.481000-06:00,1041,2024,8,31
2024-08-31 17:45:48.400000-06:00,1042,2024,8,31
2024-08-31 22:55:48.400000-06:00,1043,2024,8,31
2024-08-31 23:59:12.081000-06:00,1044,2024,8,31
2024-09-01 00:00:00-06:00,1045,2024,9,1
2024-09-01 00:33:48.481000-06:00,1046,2024,9,1
2024-09-01 04:38:12.081000-06:00,1047,2024,9,1
2024-09-02 00:00:00-06:00,1048,2024,9,2
2024-09-02 07:52:53.246000-06:00,1049,2024,9,2
2024-09-02 11:11:13.835000-06:00,1050,2024,9,2
2024-09-02 14:29:57.548000-06:00,1051,2024,9,2
2024-09-02 15:04:53.246000-06:00,1052,2024,9,2
2024-09-02 18:18:13.835000-06:00,1053,2024,9,2
2024-09-02 21:05:57.548000-06:00,1054,2024,9,2
2024-09-03 11:47:20.687000-06:00,1055,2024,9,3
2024-09-03 11:56:50.717000-06:00,1056,2024,9,3
2024-09-03 12:03:04.200000-06:00,1057,2024,9,3
2024-09-03 12:56:04.200000-06:00,1058,2024,9,3
2024-09-03 13:40:01.879000-06:00,1059,2024,9,3
2024-09-03 15:10:20.687000-06:00,1060,2024,9,3
2024-09-03 19:11:58.457000-06:00,1061,2024,9,3
2024-09-03 21:45:50.717000-06:00,1062,2024,9,3
2024-09-03 23:29:01.879000-06:00,1063,2024,9,3
2024-09-04 04:21:58.457000-06:00,1064,2024,9,4
2024-09-04 04:27:07.934000-06:00,1065,2024,9,4
2024-09-04 05:01:55.388000-06:00,1066,2024,9,4
2024-09-04 08:23:13.243000-06:00,1067,2024,9,4
2024-09-04 09:25:55.423000-06:00,1068,2024,9,4
2024-09-04 09:47:55.388000-06:00,1069,2024,9,4
2024-09-04 10:30:07.934000-06:00,1070,2024,9,4
2024-09-04 11:35:13.243000-06:00,1071,2024,9,4
2024-09-04 14:36:55.423000-06:00,1072,2024,9,4
2024-09-05 01:05:59.285000-06:00,1073,2024,9,5
2024-09-05 05:30:31.767000-06:00,1074,2024,9,5
2024-09-05 06:39:40.978000-06:00,1075,2024,9,5
2024-09-05 08:57:59.285000-06:00,1076,2024,9,5
2024-09-05 09:36:40.978000-06:00,1077,2024,9,5
2024-09-05 12:25:08.951000-06:00,1078,2024,9,5
2024-09-05 15:12:31.767000-06:00,1079,2024,9,5
2024-09-05 15:30:37.749000-06:00,1080,2024,9,5
2024-09-05 15:55:37.749000-06:00,1081,2024,9,5
2024-09-05 19:47:08.951000-06:00,1082,2024,9,5
2024-09-05 21:54:58.722000-06:00,1083,2024,9,5
2024-09-06 00:00:00-06:00,1084,2024,9,6
2024-09-06 04:05:33.797000-06:00,1085,2024,9,6
2024-09-06 05:38:58.722000-06:00,1086,2024,9,6
2024-09-06 13:20:33.797000-06:00,1087,2024,9,6
2024-09-06 15:14:06.894000-06:00,1088,2024,9,6
2024-09-06 17:00:16.140000-06:00,1089,2024,9,6
2024-09-06 18:50:06.894000-06:00,1090,2024,9,6
2024-09-06 19:07:05.119000-06:00,1091,2024,9,6
2024-09-06 21:06:05.119000-06:00,1092,2024,9,6
2024-09-06 23:58:15.111000-06:00,1093,2024,9,6
2024-09-07 00:00:00-06:00,1094,2024,9,7
2024-09-07 00:02:16.140000-06:00,1095,2024,9,7
2024-09-07 07:11:15.111000-06:00,1096,2024,9,7
2024-09-08 04:20:07.217000-06:00,1097,2024,9,8
2024-09-08 06:11:23.133000-06:00,1098,2024,9,8
2024-09-08 06:50:07.217000-06:00,1099,2024,9,8
2024-09-08 07:54:23.133000-06:00,1100,2024,9,8
2024-09-08 15:47:51.197000-06:00,1101,2024,9,8
2024-09-08 16:07:51.197000-06:00,1102,2024,9,8
2024-09-08 20:07:57.671000-06:00,1103,2024,9,8
2024-09-09 00:00:00-06:00,1104,2024,9,9
2024-09-09 03:04:38.145000-06:00,1105,2024,9,9
2024-09-09 03:48:57.671000-06:00,1106,2024,9,9
2024-09-09 03:55:38.609000-06:00,1107,2024,9,9
2024-09-09 04:22:38.145000-06:00,1108,2024,9,9
2024-09-09 07:07:58.959000-06:00,1109,2024,9,9
2024-09-09 12:54:38.609000-06:00,1110,2024,9,9
2024-09-09 13:05:58.959000-06:00,1111,2024,9,9
2024-09-10 00:00:00-06:00,1112,2024,9,10
2024-09-10 02:43:19.139000-06:00,1113,2024,9,10
2024-09-10 04:06:19.139000-06:00,1114,2024,9,10
2024-09-10 04:37:17.501000-06:00,1115,2024,9,10
2024-09-10 08:07:07.170000-06:00,1116,2024,9,10
2024-09-10 08:20:23.284000-06:00,1117,2024,9,10
2024-09-10 11:39:17.501000-06:00,1118,2024,9,10
2024-09-10 15:41:07.170000-06:00,1119,2024,9,10
2024-09-10 16:33:23.284000-06:00,1120,2024,9,10
2024-09-10 17:19:49.141000-06:00,1121,2024,9,10
2024-09-10 22:11:49.141000-06:00,1122,2024,9,10
2024-09-11 01:21:13.873000-06:00,1123,2024,9,11
2024-09-11 01:29:24.031000-06:00,1124,2024,9,11
2024-09-11 09:05:13.873000-06:00,1125,2024,9,11
2024-09-11 09:15:05.412000-06:00,1126,2024,9,11
2024-09-11 10:44:05.412000-06:00,1127,2024,9,11
2024-09-11 11:04:24.031000-06:00,1128,2024,9,11
2024-09-11 14:38:35.598000-06:00,1129,2024,9,11
2024-09-11 15:55:35.598000-06:00,1130,2024,9,11
2024-09-11 20:50:51.766000-06:00,1131,2024,9,11
2024-09-12 01:45:22.569000-06:00,1132,2024,9,12
2024-09-12 03:50:22.569000-06:00,1133,2024,9,12
2024-09-12 04:45:51.766000-06:00,1134,2024,9,12
2024-09-12 07:40:26.506000-06:00,1135,2024,9,12
2024-09-12 08:26:49.354000-06:00,1136,2024,9,12
2024-09-12 09:40:26.506000-06:00,1137,2024,9,12
2024-09-12 13:19:55.905000-06:00,1138,2024,9,12
2024-09-12 16:20:35.019000-06:00,1139,2024,9,12
2024-09-12 16:32:41.517000-06:00,1140,2024,9,12
2024-09-12 16:46:49.354000-06:00,1141,2024,9,12
2024-09-12 18:58:41.517000-06:00,1142,2024,9,12
2024-09-12 19:48:55.905000-06:00,1143,2024,9,12
2024-09-13 00:00:00-06:00,1144,2024,9,13
2024-09-13 01:17:35.019000-06:00,1145,2024,9,13
2024-09-13 12:02:42.642000-06:00,1146,2024,9,13
2024-09-13 14:52:44.254000-06:00,1147,2024,9,13
2024-09-13 20:46:42.642000-06:00,1148,2024,9,13
2024-09-13 23:06:44.254000-06:00,1149,2024,9,13
2024-09-14 00:00:00-06:00,1150,2024,9,14
2024-09-14 08:15:25.802000-06:00,1151,2024,9,14
2024-09-14 16:41:15.067000-06:00,1152,2024,9,14
2024-09-14 17:18:15.740000-06:00,1153,2024,9,14
2024-09-14 17:33:15.067000-06:00,1154,2024,9,14
2024-09-14 17:58:25.802000-06:00,1155,2024,9,14
2024-09-14 21:07:09.212000-06:00,1156,2024,9,14
2024-09-14 21:25:15.740000-06:00,1157,2024,9,14
2024-09-14 23:37:26.169000-06:00,1158,2024,9,14
2024-09-15 00:10:09.212000-06:00,1159,2024,9,15
2024-09-15 06:17:26.169000-06:00,1160,2024,9,15
2024-09-15 07:20:28.008000-06:00,1161,2024,9,15
2024-09-15 08:31:28.008000-06:00,1162,2024,9,15
2024-09-15 09:08:44.912000-06:00,1163,2024,9,15
2024-09-15 11:56:53.777000-06:00,1164,2024,9,15
2024-09-15 15:47:47.552000-06:00,1165,2024,9,15
2024-09-15 16:00:44.912000-06:00,1166,2024,9,15
2024-09-15 18:32:47.552000-06:00,1167,2024,9,15
2024-09-15 19:48:53.777000-06:00,1168,2024,9,15
2024-09-15 20:03:24.348000-06:00,1169,2024,9,15
2024-09-15 21:12:37.751000-06:00,1170,2024,9,15
2024-09-15 22:17:37.751000-06:00,1171,2024,9,15
2024-09-15 23:29:24.348000-06:00,1172,2024,9,15
2024-09-16 02:59:05.003000-06:00,1173,2024,9,16
2024-09-16 08:37:05.003000-06:00,1174,2024,9,16
2024-09-16 17:33:51.624000-06:00,1175,2024,9,16
2024-09-17 00:00:00-06:00,1176,2024,9,17
2024-09-17 02:48:02.407000-06:00,1177,2024,9,17
2024-09-17 02:55:51.624000-06:00,1178,2024,9,17
2024-09-17 03:07:14.046000-06:00,1179,2024,9,17
2024-09-17 04:44:45.515000-06:00,1180,2024,9,17
2024-09-17 05:48:14.046000-06:00,1181,2024,9,17
2024-09-17 12:26:45.515000-06:00,1182,2024,9,17
2024-09-17 12:47:02.407000-06:00,1183,2024,9,17
2024-09-17 17:25:58.679000-06:00,1184,2024,9,17
2024-09-17 17:57:23.587000-06:00,1185,2024,9,17
2024-09-17 19:18:42.706000-06:00,1186,2024,9,17
2024-09-17 19:32:23.587000-06:00,1187,2024,9,17
2024-09-17 19:37:22.624000-06:00,1188,2024,9,17
2024-09-17 21:37:58.679000-06:00,1189,2024,9,17
2024-09-17 22:59:22.624000-06:00,1190,2024,9,17
2024-09-18 00:00:00-06:00,1191,2024,9,18
2024-09-18 05:16:42.706000-06:00,1192,2024,9,18
2024-09-18 12:50:27.130000-06:00,1193,2024,9,18
2024-09-18 20:38:27.130000-06:00,1194,2024,9,18
2024-09-18 20:46:21.434000-06:00,1195,2024,9,18
2024-09-19 00:00:00-06:00,1196,2024,9,19
2024-09-19 01:58:42.738000-06:00,1197,2024,9,19
2024-09-19 01:59:21.434000-06:00,1198,2024,9,19
2024-09-19 05:11:42.738000-06:00,1199,2024,9,19
2024-09-19 06:47:21.211000-06:00,1200,2024,9,19
2024-09-19 10:24:21.211000-06:00,1201,2024,9,19
2024-09-19 10:36:57.668000-06:00,1202,2024,9,19
2024-09-19 19:26:57.668000-06:00,1203,2024,9,19
2024-09-19 20:47:28.770000-06:00,1204,2024,9,19
2024-09-19 22:24:37.192000-06:00,1205,2024,9,19
2024-09-20 00:55:37.171000-06:00,1206,2024,9,20
2024-09-20 04:34:28.770000-06:00,1207,2024,9,20
2024-09-20 05:31:53.268000-06:00,1208,2024,9,20
2024-09-20 05:40:37.192000-06:00,1209,2024,9,20
2024-09-20 09:06:53.268000-06:00,1210,2024,9,20
2024-09-20 09:58:37.171000-06:00,1211,2024,9,20
2024-09-21 00:04:06.840000-06:00,1212,2024,9,21
2024-09-21 08:05:06.840000-06:00,1213,2024,9,21
2024-09-21 10:38:48.538000-06:00,1214,2024,9,21
2024-09-21 12:04:56.595000-06:00,1215,2024,9,21
2024-09-21 15:30:56.595000-06:00,1216,2024,9,21
2024-09-21 19:40:48.538000-06:00,1217,2024,9,21
2024-09-22 11:32:39.934000-06:00,1218,2024,9,22
2024-09-22 11:54:39.934000-06:00,1219,2024,9,22
2024-09-23 00:00:00-06:00,1220,2024,9,23
2024-09-23 00:05:06.444000-06:00,1221,2024,9,23
2024-09-23 01:51:27.888000-06:00,1222,2024,9,23
2024-09-23 07:39:06.444000-06:00,1223,2024,9,23
2024-09-23 08:19:19.681000-06:00,1224,2024,9,23
2024-09-23 08:37:27.888000-06:00,1225,2024,9,23
2024-09-23 09:48:14.908000-06:00,1226,2024,9,23
2024-09-23 14:51:14.908000-06:00,1227,2024,9,23
2024-09-23 15:47:19.681000-06:00,1228,2024,9,23
2024-09-23 19:10:09.681000-06:00,1229,2024,9,23
2024-09-23 22:29:18.360000-06:00,1230,2024,9,23
2024-09-24 00:00:00-06:00,1231,2024,9,24
2024-09-24 03:23:09.681000-06:00,1232,2024,9,24
2024-09-24 06:01:18.360000-06:00,1233,2024,9,24
2024-09-24 07:13:23.617000-06:00,1234,2024,9,24
2024-09-24 09:23:23.617000-06:00,1235,2024,9,24
2024-09-24 11:29:45.131000-06:00,1236,2024,9,24
2024-09-24 14:27:55.796000-06:00,1237,2024,9,24
2024-09-24 18:32:00.199000-06:00,1238,2024,9,24
2024-09-24 18:51:00.199000-06:00,1239,2024,9,24
2024-09-24 19:13:34.052000-06:00,1240,2024,9,24
2024-09-24 19:37:57.416000-06:00,1241,2024,9,24
2024-09-24 20:35:45.131000-06:00,1242,2024,9,24
2024-09-24 21:16:34.052000-06:00,1243,2024,9,24
2024-09-24 21:52:31.936000-06:00,1244,2024,9,24
2024-09-24 22:28:55.796000-06:00,1245,2024,9,24
2024-09-25 00:08:31.936000-06:00,1246,2024,9,25
2024-09-25 01:11:57.416000-06:00,1247,2024,9,25
2024-09-25 14:37:12.299000-06:00,1248,2024,9,25
2024-09-25 15:09:30.701000-06:00,1249,2024,9,25
2024-09-25 15:20:35.227000-06:00,1250,2024,9,25
2024-09-25 16:49:12.299000-06:00,1251,2024,9,25
2024-09-25 18:50:48.744000-06:00,1252,2024,9,25
2024-09-25 20:02:37.884000-06:00,1253,2024,9,25
2024-09-25 20:03:10.865000-06:00,1254,2024,9,25
2024-09-25 20:06:17.823000-06:00,1255,2024,9,25
2024-09-25 21:15:30.701000-06:00,1256,2024,9,25
2024-09-25 22:15:02.709000-06:00,1257,2024,9,25
2024-09-25 22:17:59.624000-06:00,1258,2024,9,25
2024-09-26 00:00:00-06:00,1259,2024,9,26
2024-09-26 00:30:35.227000-06:00,1260,2024,9,26
2024-09-26 01:49:17.823000-06:00,1261,2024,9,26
2024-09-26 03:36:10.865000-06:00,1262,2024,9,26
2024-09-26 03:42:02.709000-06:00,1263,2024,9,26
2024-09-26 04:33:48.744000-06:00,1264,2024,9,26
2024-09-26 05:38:37.884000-06:00,1265,2024,9,26
2024-09-26 08:01:59.624000-06:00,1266,2024,9,26
2024-09-26 09:53:19.984000-06:00,1267,2024,9,26
2024-09-26 10:13:01.965000-06:00,1268,2024,9,26
2024-09-26 14:39:32.034000-06:00,1269,2024,9,26
2024-09-26 17:13:01.965000-06:00,1270,2024,9,26
2024-09-26 17:17:12.029000-06:00,1271,2024,9,26
2024-09-26 17:58:12.029000-06:00,1272,2024,9,26
2024-09-26 18:50:19.984000-06:00,1273,2024,9,26
2024-09-26 20:44:32.034000-06:00,1274,2024,9,26
2024-09-26 21:08:12.999000-06:00,1275,2024,9,26
2024-09-27 00:00:00-06:00,1276,2024,9,27
2024-09-27 03:42:12.999000-06:00,1277,2024,9,27
2024-09-27 06:17:37.336000-06:00,1278,2024,9,27
2024-09-27 09:39:37.336000-06:00,1279,2024,9,27
2024-09-27 12:03:48.777000-06:00,1280,2024,9,27
2024-09-27 12:30:42.793000-06:00,1281,2024,9,27
2024-09-27 17:34:48.777000-06:00,1282,2024,9,27
2024-09-27 21:50:42.793000-06:00,1283,2024,9,27
2024-09-28 01:12:26.018000-06:00,1284,2024,9,28
2024-09-28 06:19:26.018000-06:00,1285,2024,9,28
2024-09-28 08:29:25.881000-06:00,1286,2024,9,28
2024-09-28 10:56:25.881000-06:00,1287,2024,9,28
2024-09-28 15:37:49.894000-06:00,1288,2024,9,28
2024-09-28 17:06:49.894000-06:00,1289,2024,9,28
2024-09-28 22:36:25.336000-06:00,1290,2024,9,28
2024-09-29 00:00:00-06:00,1291,2024,9,29
2024-09-29 00:06:06.127000-06:00,1292,2024,9,29
2024-09-29 01:01:25.336000-06:00,1293,2024,9,29
2024-09-29 03:10:23.377000-06:00,1294,2024,9,29
2024-09-29 03:34:31.980000-06:00,1295,2024,9,29
2024-09-29 06:36:33.225000-06:00,1296,2024,9,29
2024-09-29 07:03:06.127000-06:00,1297,2024,9,29
2024-09-29 07:59:33.225000-06:00,1298,2024,9,29
2024-09-29 09:09:23.377000-06:00,1299,2024,9,29
2024-09-29 09:44:31.980000-06:00,1300,2024,9,29
2024-09-29 11:28:38.844000-06:00,1301,2024,9,29
2024-09-29 19:09:38.844000-06:00,1302,2024,9,29
2024-09-30 08:16:14.339000-06:00,1303,2024,9,30
2024-09-30 08:46:06.682000-06:00,1304,2024,9,30
2024-09-30 10:46:06.682000-06:00,1305,2024,9,30
2024-09-30 14:20:14.339000-06:00,1306,2024,9,30
2024-09-30 19:05:33.699000-06:00,1307,2024,9,30
2024-10-01 04:34:33.699000-06:00,1308,2024,10,1
2024-10-01 04:56:57.615000-06:00,1309,2024,10,1
2024-10-01 12:14:57.615000-06:00,1310,2024,10,1
2024-10-01 15:02:10.165000-06:00,1311,2024,10,1
2024-10-01 20:35:54.576000-06:00,1312,2024,10,1
2024-10-01 23:10:10.165000-06:00,1313,2024,10,1
2024-10-02 03:39:54.576000-06:00,1314,2024,10,2
2024-10-02 04:41:22.205000-06:00,1315,2024,10,2
2024-10-02 06:34:15.278000-06:00,1316,2024,10,2
2024-10-02 08:03:15.278000-06:00,1317,2024,10,2
2024-10-02 08:31:04.143000-06:00,1318,2024,10,2
2024-10-02 10:31:22.205000-06:00,1319,2024,10,2
2024-10-02 16:43:04.143000-06:00,1320,2024,10,2
2024-10-02 17:07:20.528000-06:00,1321,2024,10,2
2024-10-02 19:58:20.528000-06:00,1322,2024,10,2
2024-10-02 20:33:29.018000-06:00,1323,2024,10,2
2024-10-02 21:01:29.018000-06:00,1324,2024,10,2
2024-10-03 04:21:08.083000-06:00,1325,2024,10,3
2024-10-03 07:31:08.083000-06:00,1326,2024,10,3
2024-10-03 13:28:31.585000-06:00,1327,2024,10,3
2024-10-03 20:13:31.585000-06:00,1328,2024,10,3
2024-10-03 20:24:33.237000-06:00,1329,2024,10,3
2024-10-03 23:03:33.237000-06:00,1330,2024,10,3
2024-10-04 01:19:13.700000-06:00,1331,2024,10,4
2024-10-04 01:28:12.772000-06:00,1332,2024,10,4
2024-10-04 04:22:31.236000-06:00,1333,2024,10,4
2024-10-04 04:41:40.678000-06:00,1334,2024,10,4
2024-10-04 05:40:13.700000-06:00,1335,2024,10,4
2024-10-04 05:56:40.678000-06:00,1336,2024,10,4
2024-10-04 09:06:12.772000-06:00,1337,2024,10,4
2024-10-04 09:26:31.236000-06:00,1338,2024,10,4
2024-10-04 11:33:17.701000-06:00,1339,2024,10,4
2024-10-04 14:35:17.701000-06:00,1340,2024,10,4
2024-10-04 18:25:30.108000-06:00,1341,2024,10,4
2024-10-04 21:11:30.108000-06:00,1342,2024,10,4
2024-10-05 00:00:00-06:00,1343,2024,10,5
2024-10-05 00:17:40.726000-06:00,1344,2024,10,5
2024-10-05 06:14:39.717000-06:00,1345,2024,10,5
2024-10-05 07:49:40.726000-06:00,1346,2024,10,5
2024-10-05 12:05:39.717000-06:00,1347,2024,10,5
2024-10-05 14:29:19.970000-06:00,1348,2024,10,5
2024-10-05 16:49:19.970000-06:00,1349,2024,10,5
2024-10-05 18:31:12.369000-06:00,1350,2024,10,5
2024-10-05 21:08:08.901000-06:00,1351,2024,10,5
2024-10-05 23:57:08.901000-06:00,1352,2024,10,5
2024-10-06 00:00:00-06:00,1353,2024,10,6
2024-10-06 03:31:12.369000-06:00,1354,2024,10,6
2024-10-06 11:11:46.487000-06:00,1355,2024,10,6
2024-10-06 12:40:31.491000-06:00,1356,2024,10,6
2024-10-06 12:42:39.307000-06:00,1357,2024,10,6
2024-10-06 14:50:39.307000-06:00,1358,2024,10,6
2024-10-06 17:38:23.459000-06:00,1359,2024,10,6
2024-10-06 18:30:46.487000-06:00,1360,2024,10,6
2024-10-06 19:54:31.491000-06:00,1361,2024,10,6
2024-10-06 22:25:23.459000-06:00,1362,2024,10,6
2024-10-07 00:00:00-06:00,1363,2024,10,7
2024-10-07 03:46:20.665000-06:00,1364,2024,10,7
2024-10-07 03:55:55.802000-06:00,1365,2024,10,7
2024-10-07 10:02:35.096000-06:00,1366,2024,10,7
2024-10-07 10:19:20.665000-06:00,1367,2024,10,7
2024-10-07 12:58:55.802000-06:00,1368,2024,10,7
2024-10-07 15:23:35.096000-06:00,1369,2024,10,7
2024-10-07 15:38:27.417000-06:00,1370,2024,10,7
2024-10-07 20:46:27.417000-06:00,1371,2024,10,7
2024-10-08 00:00:00-06:00,1372,2024,10,8
2024-10-08 02:13:06.445000-06:00,1373,2024,10,8
2024-10-08 04:42:40.440000-06:00,1374,2024,10,8
2024-10-08 08:08:40.934000-06:00,1375,2024,10,8
2024-10-08 09:54:06.445000-06:00,1376,2024,10,8
2024-10-08 13:34:40.440000-06:00,1377,2024,10,8
2024-10-08 17:39:40.934000-06:00,1378,2024,10,8
2024-10-08 20:43:17.056000-06:00,1379,2024,10,8
2024-10-08 22:03:21.550000-06:00,1380,2024,10,8
2024-10-09 01:44:29.302000-06:00,1381,2024,10,9
2024-10-09 04:54:21.550000-06:00,1382,2024,10,9
2024-10-09 05:05:17.056000-06:00,1383,2024,10,9
2024-10-09 07:59:29.302000-06:00,1384,2024,10,9
2024-10-09 17:41:57.180000-06:00,1385,2024,10,9
2024-10-09 18:08:25.090000-06:00,1386,2024,10,9
2024-10-09 18:55:57.180000-06:00,1387,2024,10,9
2024-10-09 20:05:59.637000-06:00,1388,2024,10,9
2024-10-09 20:28:13.289000-06:00,1389,2024,10,9
2024-10-09 22:54:23.986000-06:00,1390,2024,10,9
2024-10-10 01:40:23.986000-06:00,1391,2024,10,10
2024-10-10 02:07:19.455000-06:00,1392,2024,10,10
2024-10-10 02:22:59.637000-06:00,1393,2024,10,10
2024-10-10 03:25:19.455000-06:00,1394,2024,10,10
2024-10-10 03:37:25.090000-06:00,1395,2024,10,10
2024-10-10 04:51:58.216000-06:00,1396,2024,10,10
2024-10-10 05:12:13.289000-06:00,1397,2024,10,10
2024-10-10 05:24:40.908000-06:00,1398,2024,10,10
2024-10-10 06:07:53.103000-06:00,1399,2024,10,10
2024-10-10 07:13:53.103000-06:00,1400,2024,10,10
2024-10-10 13:36:58.216000-06:00,1401,2024,10,10
2024-10-10 15:23:40.908000-06:00,1402,2024,10,10
2024-10-10 15:44:13.376000-06:00,1403,2024,10,10
2024-10-10 16:16:47.852000-06:00,1404,2024,10,10
2024-10-10 19:09:13.376000-06:00,1405,2024,10,10
2024-10-10 20:50:38.856000-06:00,1406,2024,10,10
2024-10-10 21:56:26.994000-06:00,1407,2024,10,10
2024-10-10 22:30:50.785000-06:00,1408,2024,10,10
2024-10-11 00:35:38.856000-06:00,1409,2024,10,11
2024-10-11 01:11:50.785000-06:00,1410,2024,10,11
2024-10-11 02:12:47.852000-06:00,1411,2024,10,11
2024-10-11 04:09:26.994000-06:00,1412,2024,10,11
2024-10-11 06:19:46.043000-06:00,1413,2024,10,11
2024-10-11 09:42:21.761000-06:00,1414,2024,10,11
2024-10-11 10:36:02.842000-06:00,1415,2024,10,11
2024-10-11 10:56:20.075000-06:00,1416,2024,10,11
2024-10-11 11:00:46.043000-06:00,1417,2024,10,11
2024-10-11 11:15:46.021000-06:00,1418,2024,10,11
2024-10-11 11:59:20.075000-06:00,1419,2024,10,11
2024-10-11 13:11:46.021000-06:00,1420,2024,10,11
2024-10-11 15:19:43.343000-06:00,1421,2024,10,11
2024-10-11 15:59:10.778000-06:00,1422,2024,10,11
2024-10-11 18:08:21.761000-06:00,1423,2024,10,11
2024-10-11 18:23:10.778000-06:00,1424,2024,10,11
2024-10-11 19:33:02.842000-06:00,1425,2024,10,11
2024-10-11 20:30:50.718000-06:00,1426,2024,10,11
2024-10-11 22:39:43.343000-06:00,1427,2024,10,11
2024-10-12 04:13:50.718000-06:00,1428,2024,10,12
2024-10-12 05:03:10.487000-06:00,1429,2024,10,12
2024-10-12 05:25:10.487000-06:00,1430,2024,10,12
2024-10-12 09:18:22.990000-06:00,1431,2024,10,12
2024-10-12 09:32:40.199000-06:00,1432,2024,10,12
2024-10-12 12:22:40.199000-06:00,1433,2024,10,12
2024-10-12 13:42:29.338000-06:00,1434,2024,10,12
2024-10-12 13:43:09.727000-06:00,1435,2024,10,12
2024-10-12 15:24:22.990000-06:00,1436,2024,10,12
2024-10-12 15:50:08.928000-06:00,1437,2024,10,12
2024-10-12 17:04:29.338000-06:00,1438,2024,10,12
2024-10-12 17:15:09.727000-06:00,1439,2024,10,12
2024-10-12 17:42:58.891000-06:00,1440,2024,10,12
2024-10-13 00:00:00-06:00,1441,2024,10,13
2024-10-13 00:33:58.891000-06:00,1442,2024,10,13
2024-10-13 01:33:08.928000-06:00,1443,2024,10,13
2024-10-13 02:03:09.229000-06:00,1444,2024,10,13
2024-10-13 04:52:29.933000-06:00,1445,2024,10,13
2024-10-13 04:57:29.933000-06:00,1446,2024,10,13
2024-10-13 06:23:09.229000-06:00,1447,2024,10,13
2024-10-13 11:15:06.485000-06:00,1448,2024,10,13
2024-10-13 14:17:02.062000-06:00,1449,2024,10,13
2024-10-13 16:10:02.062000-06:00,1450,2024,10,13
2024-10-13 18:12:06.485000-06:00,1451,2024,10,13
2024-10-13 19:14:01.238000-06:00,1452,2024,10,13
2024-10-13 21:20:27.720000-06:00,1453,2024,10,13
2024-10-13 21:49:01.238000-06:00,1454,2024,10,13
2024-10-13 22:02:27.720000-06:00,1455,2024,10,13
2024-10-13 23:23:25.524000-06:00,1456,2024,10,13
